game,tick,actor_id,name,strategy,n_props,port_wealth,cash,final_score,risk_cost
8,10,player,You,player,5,389501.0,847221.0,820283.0,5115.0
8,10,ai1,Ms Di Vidend,yield,5,185793.0,1696328.0,1523498.0,0.0
8,10,ai2,Mr Ray Novate,value_add,4,291744.0,1505007.0,1311893.0,0.0
8,11,player,You,player,5,375157.0,873335.0,820283.0,5115.0
8,11,ai1,Ms Di Vidend,yield,5,162530.0,1751631.0,1523498.0,0.0
8,11,ai2,Mr Ray Novate,value_add,4,298115.0,1558077.0,1311893.0,0.0
8,12,player,You,player,5,370099.0,911413.0,820283.0,5115.0
8,12,ai1,Ms Di Vidend,yield,5,151651.0,1827112.0,1523498.0,0.0
8,12,ai2,Mr Ray Novate,value_add,4,321966.0,1603732.0,1311893.0,0.0
8,13,player,You,player,5,385056.0,949022.0,820283.0,5115.0
8,13,ai1,Ms Di Vidend,yield,6,254121.0,1786398.0,1523498.0,0.0
8,13,ai2,Mr Ray Novate,value_add,5,374358.0,1610947.0,1311893.0,0.0
8,14,player,You,player,5,402506.0,989548.0,820283.0,5115.0
8,14,ai1,Ms Di Vidend,yield,6,300677.0,1845705.0,1523498.0,0.0
8,14,ai2,Mr Ray Novate,value_add,5,390795.0,1673641.0,1311893.0,0.0
8,15,player,You,player,5,424942.0,1036208.0,820283.0,5115.0
8,15,ai1,Ms Di Vidend,yield,7,483269.0,1752910.0,1523498.0,0.0
8,15,ai2,Mr Ray Novate,value_add,5,412335.0,1736639.0,1311893.0,0.0
8,16,player,You,player,4,474153.0,1071585.0,820283.0,5115.0
8,16,ai1,Ms Di Vidend,yield,8,630376.0,1805401.0,1523498.0,0.0
8,16,ai2,Mr Ray Novate,value_add,5,459503.0,1817779.0,1311893.0,0.0
8,17,player,You,player,3,506036.0,1115991.0,820283.0,5115.0
8,17,ai1,Ms Di Vidend,yield,8,704306.0,1856235.0,1523498.0,0.0
8,17,ai2,Mr Ray Novate,value_add,5,498515.0,1901293.0,1311893.0,0.0
8,18,player,You,player,4,533725.0,1154393.0,820283.0,5115.0
8,18,ai1,Ms Di Vidend,yield,8,760179.0,1928518.0,1523498.0,0.0
8,18,ai2,Mr Ray Novate,value_add,5,447557.0,2060967.0,1311893.0,0.0
8,19,player,You,player,4,562836.0,1197092.0,820283.0,5115.0
8,19,ai1,Ms Di Vidend,yield,9,848747.0,1985442.0,1523498.0,0.0
8,19,ai2,Mr Ray Novate,value_add,6,540112.0,2079401.0,1311893.0,0.0
8,20,player,You,player,4,606087.0,1246312.0,820283.0,5115.0
8,20,ai1,Ms Di Vidend,yield,9,963822.0,2058677.0,1523498.0,0.0
8,20,ai2,Mr Ray Novate,value_add,6,630116.0,2157777.0,1311893.0,0.0
9,1,player,You,player,3,502350.0,563008.0,644625.0,0.0
9,1,ai1,Mr Reid Furbish,brrr,2,302100.0,1162050.0,535387.0,53837.0
9,1,ai2,Mr Ray Novate,value_add,2,328900.0,1135277.0,616791.0,3537.0
9,2,player,You,player,4,529150.0,530319.0,644625.0,0.0
9,2,ai1,Mr Reid Furbish,brrr,2,301550.0,1182228.0,535387.0,53837.0
9,2,ai2,Mr Ray Novate,value_add,2,322600.0,1154696.0,616791.0,3537.0
9,3,player,You,player,4,519950.0,536855.0,644625.0,0.0
9,3,ai1,Mr Reid Furbish,brrr,2,290214.0,1208834.0,535387.0,53837.0
9,3,ai2,Mr Ray Novate,value_add,2,308158.0,1173233.0,616791.0,3537.0
9,4,player,You,player,5,535226.0,505373.0,644625.0,0.0
9,4,ai1,Mr Reid Furbish,brrr,2,294346.0,1223705.0,535387.0,53837.0
9,4,ai2,Mr Ray Novate,value_add,2,306492.0,1186572.0,616791.0,3537.0
9,5,player,You,player,5,531449.0,526334.0,644625.0,0.0
9,5,ai1,Mr Reid Furbish,brrr,3,297960.0,1232778.0,535387.0,53837.0
9,5,ai2,Mr Ray Novate,value_add,3,407828.0,1085557.0,616791.0,3537.0
9,6,player,You,player,6,559029.0,522088.0,644625.0,0.0
9,6,ai1,Mr Reid Furbish,brrr,3,307952.0,1261576.0,535387.0,53837.0
9,6,ai2,Mr Ray Novate,value_add,3,492694.0,1115303.0,616791.0,3537.0
9,7,player,You,player,6,598183.0,555001.0,644625.0,0.0
9,7,ai1,Mr Reid Furbish,brrr,3,325635.0,1295826.0,535387.0,53837.0
9,7,ai2,Mr Ray Novate,value_add,3,643299.0,1108496.0,616791.0,3537.0
9,8,player,You,player,7,643765.0,559638.0,644625.0,0.0
9,8,ai1,Mr Reid Furbish,brrr,3,340199.0,1340197.0,535387.0,53837.0
9,8,ai2,Mr Ray Novate,value_add,4,803282.0,950134.0,616791.0,3537.0
9,9,player,You,player,7,694039.0,593777.0,644625.0,0.0
9,9,ai1,Mr Reid Furbish,brrr,3,352226.0,1386664.0,535387.0,53837.0
9,9,ai2,Mr Ray Novate,value_add,4,989205.0,983413.0,616791.0,3537.0
9,10,player,You,player,8,701583.0,574122.0,644625.0,0.0
9,10,ai1,Mr Reid Furbish,brrr,3,342283.0,1431451.0,535387.0,53837.0
9,10,ai2,Mr Ray Novate,value_add,4,1183432.0,956120.0,616791.0,3537.0
9,11,player,You,player,9,661741.0,510878.0,644625.0,0.0
9,11,ai1,Mr Reid Furbish,brrr,4,501253.0,1183622.0,535387.0,53837.0
9,11,ai2,Mr Ray Novate,value_add,4,976186.0,971395.0,616791.0,3537.0
9,12,player,You,player,10,609794.0,524239.0,644625.0,0.0
9,12,ai1,Mr Reid Furbish,brrr,4,779188.0,1094083.0,535387.0,53837.0
9,12,ai2,Mr Ray Novate,value_add,4,630446.0,1225346.0,616791.0,3537.0
9,13,player,You,player,10,685283.0,546093.0,644625.0,0.0
9,13,ai1,Mr Reid Furbish,brrr,5,808278.0,1075108.0,535387.0,53837.0
9,13,ai2,Mr Ray Novate,value_add,4,568404.0,1376726.0,616791.0,3537.0
9,14,player,You,player,10,715619.0,602869.0,644625.0,0.0
9,14,ai1,Mr Reid Furbish,brrr,5,848665.0,1064992.0,535387.0,53837.0
9,14,ai2,Mr Ray Novate,value_add,5,636723.0,1364601.0,616791.0,3537.0
9,15,player,You,player,10,646806.0,695227.0,644625.0,0.0
9,15,ai1,Mr Reid Furbish,brrr,5,818720.0,1082654.0,535387.0,53837.0
9,15,ai2,Mr Ray Novate,value_add,5,610081.0,1391191.0,616791.0,3537.0
9,16,player,You,player,11,639197.0,741567.0,644625.0,0.0
9,16,ai1,Mr Reid Furbish,brrr,4,785066.0,1118743.0,535387.0,53837.0
9,16,ai2,Mr Ray Novate,value_add,5,588871.0,1405143.0,616791.0,3537.0
9,17,player,You,player,11,616077.0,796979.0,644625.0,0.0
9,17,ai1,Mr Reid Furbish,brrr,5,798751.0,1120690.0,535387.0,53837.0
9,17,ai2,Mr Ray Novate,value_add,6,608393.0,1375854.0,616791.0,3537.0
9,18,player,You,player,11,616077.0,866445.0,644625.0,0.0
9,18,ai1,Mr Reid Furbish,brrr,5,797151.0,1156943.0,535387.0,53837.0
9,18,ai2,Mr Ray Novate,value_add,6,616493.0,1401688.0,616791.0,3537.0
9,19,player,You,player,11,632804.0,939833.0,644625.0,0.0
9,19,ai1,Mr Reid Furbish,brrr,5,811604.0,1192522.0,535387.0,53837.0
9,19,ai2,Mr Ray Novate,value_add,6,638832.0,1421605.0,616791.0,3537.0
9,20,player,You,player,12,687616.0,986009.0,644625.0,0.0
9,20,ai1,Mr Reid Furbish,brrr,4,724685.0,1335538.0,535387.0,53837.0
9,20,ai2,Mr Ray Novate,value_add,6,620850.0,1475478.0,616791.0,3537.0
10,1,player,You,player,3,1092750.0,560784.0,2919474.0,0.0
10,1,ai1,Mr Ray Novate,value_add,2,328900.0,1138273.0,1999869.0,19601.0
10,1,ai2,Mr Hugh Price,capital,2,646350.0,959606.0,2728009.0,364749.0
10,2,player,You,player,4,1211006.0,538407.0,2919474.0,0.0
10,2,ai1,Mr Ray Novate,value_add,2,350151.0,1171327.0,1999869.0,19601.0
10,2,ai2,Mr Hugh Price,capital,2,701312.0,994748.0,2728009.0,364749.0
10,3,player,You,player,4,1321845.0,539507.0,2919474.0,0.0
10,3,ai1,Mr Ray Novate,value_add,2,376576.0,1186416.0,1999869.0,19601.0
10,3,ai2,Mr Hugh Price,capital,2,758472.0,1029054.0,2728009.0,364749.0
10,4,player,You,player,5,1479828.0,508635.0,2919474.0,0.0
10,4,ai1,Mr Ray Novate,value_add,2,406359.0,1191121.0,1999869.0,19601.0
10,4,ai2,Mr Hugh Price,capital,2,815632.0,1058523.0,2728009.0,364749.0
10,5,player,You,player,5,1722196.0,535358.0,2919474.0,0.0
10,5,ai1,Mr Ray Novate,value_add,3,500721.0,1135305.0,1999869.0,19601.0
10,5,ai2,Mr Hugh Price,capital,2,914563.0,1088617.0,2728009.0,364749.0
10,6,player,You,player,5,2030290.0,641566.0,2919474.0,0.0
10,6,ai1,Mr Ray Novate,value_add,3,725639.0,1149256.0,1999869.0,19601.0
10,6,ai2,Mr Hugh Price,capital,2,1057464.0,1111586.0,2728009.0,364749.0
10,7,player,You,player,6,2194778.0,633719.0,2919474.0,0.0
10,7,ai1,Mr Ray Novate,value_add,3,1037439.0,1121422.0,1999869.0,19601.0
10,7,ai2,Mr Hugh Price,capital,2,1121219.0,1141804.0,2728009.0,364749.0
10,8,player,You,player,6,2179326.0,814056.0,2919474.0,0.0
10,8,ai1,Mr Ray Novate,value_add,4,1066788.0,1082750.0,1999869.0,19601.0
10,8,ai2,Mr Hugh Price,capital,2,1156395.0,1172691.0,2728009.0,364749.0
10,9,player,You,player,6,2199786.0,849824.0,2919474.0,0.0
10,9,ai1,Mr Ray Novate,value_add,4,1157171.0,1120826.0,1999869.0,19601.0
10,9,ai2,Mr Hugh Price,capital,2,1156395.0,1206486.0,2728009.0,364749.0
10,10,player,You,player,6,2294786.0,861141.0,2919474.0,0.0
10,10,ai1,Mr Ray Novate,value_add,4,1301807.0,1108031.0,1999869.0,19601.0
10,10,ai2,Mr Hugh Price,capital,2,1156395.0,1243362.0,2728009.0,364749.0
10,11,player,You,player,6,2190915.0,1123941.0,2919474.0,0.0
10,11,ai1,Mr Ray Novate,value_add,5,1318126.0,1079545.0,1999869.0,19601.0
10,11,ai2,Mr Hugh Price,capital,2,1149799.0,1281142.0,2728009.0,364749.0
10,12,player,You,player,6,2167511.0,1196861.0,2919474.0,0.0
10,12,ai1,Mr Ray Novate,value_add,5,1483780.0,1100964.0,1999869.0,19601.0
10,12,ai2,Mr Hugh Price,capital,2,1169586.0,1310420.0,2728009.0,364749.0
10,13,player,You,player,6,2326394.0,1232630.0,2919474.0,0.0
10,13,ai1,Mr Ray Novate,value_add,5,1772574.0,1075746.0,1999869.0,19601.0
10,13,ai2,Mr Hugh Price,capital,2,1204761.0,1348666.0,2728009.0,364749.0
10,14,player,You,player,6,2578468.0,1308231.0,2919474.0,0.0
10,14,ai1,Mr Ray Novate,value_add,5,1861890.0,1110697.0,1999869.0,19601.0
10,14,ai2,Mr Hugh Price,capital,2,1277311.0,1390330.0,2728009.0,364749.0
10,15,player,You,player,6,2698431.0,1371033.0,2919474.0,0.0
10,15,ai1,Mr Ray Novate,value_add,5,1651899.0,1460187.0,1999869.0,19601.0
10,15,ai2,Mr Hugh Price,capital,2,1325677.0,1435693.0,2728009.0,364749.0
10,16,player,You,player,6,2783479.0,1470273.0,2919474.0,0.0
10,16,ai1,Mr Ray Novate,value_add,4,1374091.0,1822754.0,1999869.0,19601.0
10,16,ai2,Mr Hugh Price,capital,2,1382837.0,1483647.0,2728009.0,364749.0
10,17,player,You,player,6,2696232.0,1524730.0,2919474.0,0.0
10,17,ai1,Mr Ray Novate,value_add,3,836829.0,2305834.0,1999869.0,19601.0
10,17,ai2,Mr Hugh Price,capital,2,1347662.0,1528805.0,2728009.0,364749.0
10,18,player,You,player,7,2394637.0,1496154.0,2919474.0,0.0
10,18,ai1,Mr Ray Novate,value_add,2,576146.0,2371064.0,1999869.0,19601.0
10,18,ai2,Mr Hugh Price,capital,3,1918140.0,684801.0,2728009.0,364749.0
10,19,player,You,player,8,2401942.0,1323032.0,2919474.0,0.0
10,19,ai1,Mr Ray Novate,value_add,3,643027.0,2239259.0,1999869.0,19601.0
10,19,ai2,Mr Hugh Price,capital,2,3147118.0,1193327.0,2728009.0,364749.0
10,20,player,You,player,8,2855480.0,1492994.0,2919474.0,0.0
10,20,ai1,Mr Ray Novate,value_add,3,1242283.0,2253187.0,1999869.0,19601.0
10,20,ai2,Mr Hugh Price,capital,1,2771985.0,1820773.0,2728009.0,364749.0
11,1,player,You,player,3,370900.0,552166.0,1060391.0,0.0
11,1,ai1,Mr Reid Furbish,brrr,2,302100.0,1148156.0,1450930.0,0.0
11,1,ai2,Ms Demi Graphic,demographic,2,147500.0,1310476.0,3288556.0,0.0
11,2,player,You,player,4,398401.0,513604.0,1060391.0,0.0
11,2,ai1,Mr Reid Furbish,brrr,2,307515.0,1156969.0,1450930.0,0.0
11,2,ai2,Ms Demi Graphic,demographic,2,143206.0,1311358.0,3288556.0,0.0
11,3,player,You,player,4,417777.0,518716.0,1060391.0,0.0
11,3,ai1,Mr Reid Furbish,brrr,2,315353.0,1163742.0,1450930.0,0.0
11,3,ai2,Ms Demi Graphic,demographic,3,226253.0,1220709.0,3288556.0,0.0
11,4,player,You,player,5,442534.0,518603.0,1060391.0,0.0
11,4,ai1,Mr Reid Furbish,brrr,2,336567.0,1154922.0,1450930.0,0.0
11,4,ai2,Ms Demi Graphic,demographic,3,235002.0,1223613.0,3288556.0,0.0
11,5,player,You,player,5,463773.0,528529.0,1060391.0,0.0
11,5,ai1,Mr Reid Furbish,brrr,3,357026.0,1127124.0,1450930.0,0.0
11,5,ai2,Ms Demi Graphic,demographic,4,330428.0,1135859.0,3288556.0,0.0
11,6,player,You,player,5,476817.0,552399.0,1060391.0,0.0
11,6,ai1,Mr Reid Furbish,brrr,3,361932.0,1143559.0,1450930.0,0.0
11,6,ai2,Ms Demi Graphic,demographic,4,345646.0,1151521.0,3288556.0,0.0
11,7,player,You,player,6,589640.0,475010.0,1060391.0,0.0
11,7,ai1,Mr Reid Furbish,brrr,3,371874.0,1153643.0,1450930.0,0.0
11,7,ai2,Ms Demi Graphic,demographic,5,535362.0,957134.0,3288556.0,0.0
11,8,player,You,player,6,623883.0,498373.0,1060391.0,0.0
11,8,ai1,Mr Reid Furbish,brrr,4,463742.0,1058200.0,1450930.0,0.0
11,8,ai2,Ms Demi Graphic,demographic,6,844499.0,792589.0,3288556.0,0.0
11,9,player,You,player,6,659079.0,510060.0,1060391.0,0.0
11,9,ai1,Mr Reid Furbish,brrr,4,667378.0,1081614.0,1450930.0,0.0
11,9,ai2,Ms Demi Graphic,demographic,6,1056426.0,818627.0,3288556.0,0.0
11,10,player,You,player,6,686971.0,534525.0,1060391.0,0.0
11,10,ai1,Mr Reid Furbish,brrr,4,1020983.0,1024481.0,1450930.0,0.0
11,10,ai2,Ms Demi Graphic,demographic,7,1577339.0,587052.0,3288556.0,0.0
11,11,player,You,player,7,730143.0,512184.0,1060391.0,0.0
11,11,ai1,Mr Reid Furbish,brrr,5,1011490.0,975591.0,1450930.0,0.0
11,11,ai2,Ms Demi Graphic,demographic,8,1868299.0,554246.0,3288556.0,0.0
11,12,player,You,player,7,775008.0,539038.0,1060391.0,0.0
11,12,ai1,Mr Reid Furbish,brrr,5,1064880.0,995865.0,1450930.0,0.0
11,12,ai2,Ms Demi Graphic,demographic,8,1891198.0,581685.0,3288556.0,0.0
11,13,player,You,player,7,795881.0,565209.0,1060391.0,0.0
11,13,ai1,Mr Reid Furbish,brrr,5,1103805.0,1000379.0,1450930.0,0.0
11,13,ai2,Ms Demi Graphic,demographic,8,1867375.0,611929.0,3288556.0,0.0
11,14,player,You,player,8,859276.0,565747.0,1060391.0,0.0
11,14,ai1,Mr Reid Furbish,brrr,4,1064282.0,1061308.0,1450930.0,0.0
11,14,ai2,Ms Demi Graphic,demographic,9,2398831.0,49223.0,3288556.0,0.0
11,15,player,You,player,8,800055.0,675975.0,1060391.0,0.0
11,15,ai1,Mr Reid Furbish,brrr,4,1012410.0,1162133.0,1450930.0,0.0
11,15,ai2,Ms Demi Graphic,demographic,9,3216743.0,73376.0,3288556.0,0.0
11,16,player,You,player,8,784165.0,718151.0,1060391.0,0.0
11,16,ai1,Mr Reid Furbish,brrr,4,646458.0,1540094.0,1450930.0,0.0
11,16,ai2,Ms Demi Graphic,demographic,9,3158808.0,116122.0,3288556.0,0.0
11,17,player,You,player,8,953655.0,751105.0,1060391.0,0.0
11,17,ai1,Mr Reid Furbish,brrr,5,936133.0,1448987.0,1450930.0,0.0
11,17,ai2,Ms Demi Graphic,demographic,9,3776779.0,168609.0,3288556.0,0.0
11,18,player,You,player,8,990966.0,826472.0,1060391.0,0.0
11,18,ai1,Mr Reid Furbish,brrr,5,1317192.0,1407347.0,1450930.0,0.0
11,18,ai2,Ms Demi Graphic,demographic,9,4047142.0,224427.0,3288556.0,0.0
11,19,player,You,player,8,1021208.0,913430.0,1060391.0,0.0
11,19,ai1,Mr Reid Furbish,brrr,5,1343185.0,1476979.0,1450930.0,0.0
11,19,ai2,Ms Demi Graphic,demographic,9,4336816.0,260431.0,3288556.0,0.0
11,20,player,You,player,8,1036454.0,975937.0,1060391.0,0.0
11,20,ai1,Mr Reid Furbish,brrr,5,1232571.0,1689359.0,1450930.0,0.0
11,20,ai2,Ms Demi Graphic,demographic,10,4761843.0,12713.0,3288556.0,0.0
12,1,player,You,player,3,1205850.0,539959.0,1796742.0,88195.0
12,1,ai1,Ms Demi Graphic,demographic,2,147500.0,1374733.0,1725227.0,0.0
12,1,ai2,Ms Di Vidend,yield,2,206900.0,1327508.0,1847012.0,0.0
12,2,player,You,player,3,1154175.0,584434.0,1796742.0,88195.0
12,2,ai1,Ms Demi Graphic,demographic,2,135438.0,1422177.0,1725227.0,0.0
12,2,ai2,Ms Di Vidend,yield,2,200366.0,1387613.0,1847012.0,0.0
12,3,player,You,player,3,1088597.0,634529.0,1796742.0,88195.0
12,3,ai1,Ms Demi Graphic,demographic,2,119568.0,1477258.0,1725227.0,0.0
12,3,ai2,Ms Di Vidend,yield,2,192744.0,1447629.0,1847012.0,0.0
12,4,player,You,player,3,1051695.0,675875.0,1796742.0,88195.0
12,4,ai1,Ms Demi Graphic,demographic,2,115515.0,1521542.0,1725227.0,0.0
12,4,ai2,Ms Di Vidend,yield,3,232263.0,1438922.0,1847012.0,0.0
12,5,player,You,player,4,1044518.0,691279.0,1796742.0,88195.0
12,5,ai1,Ms Demi Graphic,demographic,3,183385.0,1462877.0,1725227.0,0.0
12,5,ai2,Ms Di Vidend,yield,3,206416.0,1463183.0,1847012.0,0.0
12,6,player,You,player,4,1057874.0,714889.0,1796742.0,88195.0
12,6,ai1,Ms Demi Graphic,demographic,3,158618.0,1492327.0,1725227.0,0.0
12,6,ai2,Ms Di Vidend,yield,4,219411.0,1467743.0,1847012.0,0.0
12,7,player,You,player,4,1069325.0,757785.0,1796742.0,88195.0
12,7,ai1,Ms Demi Graphic,demographic,4,211113.0,1437222.0,1725227.0,0.0
12,7,ai2,Ms Di Vidend,yield,4,209161.0,1504563.0,1847012.0,0.0
12,8,player,You,player,4,1080906.0,795962.0,1796742.0,88195.0
12,8,ai1,Ms Demi Graphic,demographic,4,190643.0,1473844.0,1725227.0,0.0
12,8,ai2,Ms Di Vidend,yield,5,244701.0,1496809.0,1847012.0,0.0
12,9,player,You,player,4,1080906.0,837748.0,1796742.0,88195.0
12,9,ai1,Ms Demi Graphic,demographic,5,305108.0,1370961.0,1725227.0,0.0
12,9,ai2,Ms Di Vidend,yield,5,233523.0,1541820.0,1847012.0,0.0
12,10,player,You,player,4,1106098.0,888835.0,1796742.0,88195.0
12,10,ai1,Ms Demi Graphic,demographic,6,457065.0,1276920.0,1725227.0,0.0
12,10,ai2,Ms Di Vidend,yield,6,348636.0,1451864.0,1847012.0,0.0
12,11,player,You,player,5,1168687.0,909896.0,1796742.0,88195.0
12,11,ai1,Ms Demi Graphic,demographic,6,529423.0,1318719.0,1725227.0,0.0
12,11,ai2,Ms Di Vidend,yield,6,419064.0,1498019.0,1847012.0,0.0
12,12,player,You,player,5,1206564.0,940639.0,1796742.0,88195.0
12,12,ai1,Ms Demi Graphic,demographic,7,653094.0,1322101.0,1725227.0,0.0
12,12,ai2,Ms Di Vidend,yield,7,531007.0,1513772.0,1847012.0,0.0
12,13,player,You,player,5,1254245.0,994182.0,1796742.0,88195.0
12,13,ai1,Ms Demi Graphic,demographic,7,704419.0,1371953.0,1725227.0,0.0
12,13,ai2,Ms Di Vidend,yield,7,575863.0,1546527.0,1847012.0,0.0
12,14,player,You,player,4,1349958.0,1049555.0,1796742.0,88195.0
12,14,ai1,Ms Demi Graphic,demographic,7,793015.0,1431847.0,1725227.0,0.0
12,14,ai2,Ms Di Vidend,yield,8,786606.0,1447354.0,1847012.0,0.0
12,15,player,You,player,3,1426861.0,1126376.0,1796742.0,88195.0
12,15,ai1,Ms Demi Graphic,demographic,7,865464.0,1502633.0,1725227.0,0.0
12,15,ai2,Ms Di Vidend,yield,8,949043.0,1487539.0,1847012.0,0.0
12,16,player,You,player,3,1488364.0,1185500.0,1796742.0,88195.0
12,16,ai1,Ms Demi Graphic,demographic,8,965516.0,1522189.0,1725227.0,0.0
12,16,ai2,Ms Di Vidend,yield,9,1028495.0,1530596.0,1847012.0,0.0
12,17,player,You,player,3,1568317.0,1241315.0,1796742.0,88195.0
12,17,ai1,Ms Demi Graphic,demographic,8,1046257.0,1585171.0,1725227.0,0.0
12,17,ai2,Ms Di Vidend,yield,9,1120558.0,1577068.0,1847012.0,0.0
12,18,player,You,player,3,1685172.0,1296925.0,1796742.0,88195.0
12,18,ai1,Ms Demi Graphic,demographic,8,1161893.0,1646225.0,1725227.0,0.0
12,18,ai2,Ms Di Vidend,yield,9,1250795.0,1642350.0,1847012.0,0.0
12,19,player,You,player,3,1808177.0,1352805.0,1796742.0,88195.0
12,19,ai1,Ms Demi Graphic,demographic,8,1283615.0,1701060.0,1725227.0,0.0
12,19,ai2,Ms Di Vidend,yield,9,1387888.0,1704452.0,1847012.0,0.0
12,20,player,You,player,3,1961934.0,1423003.0,1796742.0,88195.0
12,20,ai1,Ms Demi Graphic,demographic,8,1435767.0,1775460.0,1725227.0,0.0
12,20,ai2,Ms Di Vidend,yield,9,1559253.0,1786758.0,1847012.0,0.0
13,1,player,You,player,3,563050.0,582913.0,1687499.0,0.0
13,1,ai1,Mr Hugh Price,capital,2,646350.0,979182.0,1904176.0,0.0
13,1,ai2,Ms Demi Graphic,demographic,2,147500.0,1374138.0,1863958.0,25033.0
13,2,player,You,player,3,603279.0,623795.0,1687499.0,0.0
13,2,ai1,Mr Hugh Price,capital,2,700665.0,1033090.0,1904176.0,0.0
13,2,ai2,Ms Demi Graphic,demographic,2,152086.0,1413191.0,1863958.0,25033.0
13,3,player,You,player,3,738277.0,668108.0,1687499.0,0.0
13,3,ai1,Mr Hugh Price,capital,2,754980.0,1087560.0,1904176.0,0.0
13,3,ai2,Ms Demi Graphic,demographic,2,157864.0,1470581.0,1863958.0,25033.0
13,4,player,You,player,3,807324.0,715313.0,1687499.0,0.0
13,4,ai1,Mr Hugh Price,capital,2,825590.0,1140403.0,1904176.0,0.0
13,4,ai2,Ms Demi Graphic,demographic,2,172629.0,1521091.0,1863958.0,25033.0
13,5,player,You,player,3,908240.0,763384.0,1687499.0,0.0
13,5,ai1,Mr Hugh Price,capital,2,928789.0,1193280.0,1904176.0,0.0
13,5,ai2,Ms Demi Graphic,demographic,2,194207.0,1579700.0,1863958.0,25033.0
13,6,player,You,player,3,993221.0,812258.0,1687499.0,0.0
13,6,ai1,Mr Hugh Price,capital,2,1015693.0,1246054.0,1904176.0,0.0
13,6,ai2,Ms Demi Graphic,demographic,2,212379.0,1619974.0,1863958.0,25033.0
13,7,player,You,player,3,1078203.0,873982.0,1687499.0,0.0
13,7,ai1,Mr Hugh Price,capital,2,1102597.0,1309106.0,1904176.0,0.0
13,7,ai2,Ms Demi Graphic,demographic,2,230550.0,1700532.0,1863958.0,25033.0
13,8,player,You,player,3,1131316.0,944140.0,1687499.0,0.0
13,8,ai1,Mr Hugh Price,capital,2,1156912.0,1390916.0,1904176.0,0.0
13,8,ai2,Ms Demi Graphic,demographic,2,241907.0,1794507.0,1863958.0,25033.0
13,9,player,You,player,3,1131316.0,1023963.0,1687499.0,0.0
13,9,ai1,Mr Hugh Price,capital,2,1156912.0,1485183.0,1904176.0,0.0
13,9,ai2,Ms Demi Graphic,demographic,2,241907.0,1903576.0,1863958.0,25033.0
13,10,player,You,player,3,1115382.0,1103765.0,1687499.0,0.0
13,10,ai1,Mr Hugh Price,capital,2,1140618.0,1576380.0,1904176.0,0.0
13,10,ai2,Ms Demi Graphic,demographic,2,238500.0,2019010.0,1863958.0,25033.0
13,11,player,You,player,3,1062269.0,1189946.0,1687499.0,0.0
13,11,ai1,Mr Hugh Price,capital,2,1086303.0,1676120.0,1904176.0,0.0
13,11,ai2,Ms Demi Graphic,demographic,2,227143.0,2133589.0,1863958.0,25033.0
13,12,player,You,player,3,1009155.0,1267195.0,1687499.0,0.0
13,12,ai1,Mr Hugh Price,capital,1,549004.0,2244705.0,1904176.0,0.0
13,12,ai2,Ms Demi Graphic,demographic,2,215786.0,2233161.0,1863958.0,25033.0
13,13,player,You,player,3,977287.0,1346635.0,1687499.0,0.0
13,13,ai1,Mr Hugh Price,capital,0,0,2865845.0,1904176.0,0.0
13,13,ai2,Ms Demi Graphic,demographic,2,208971.0,2330062.0,1863958.0,25033.0
13,14,player,You,player,3,940108.0,1411672.0,1687499.0,0.0
13,14,ai1,Mr Hugh Price,capital,0,0,2973314.0,1904176.0,0.0
13,14,ai2,Ms Demi Graphic,demographic,2,201021.0,2426575.0,1863958.0,25033.0
13,15,player,You,player,3,908240.0,1457493.0,1687499.0,0.0
13,15,ai1,Mr Hugh Price,capital,0,0,3051363.0,1904176.0,0.0
13,15,ai2,Ms Demi Graphic,demographic,2,194207.0,2498013.0,1863958.0,25033.0
13,16,player,You,player,4,910306.0,1497627.0,1687499.0,0.0
13,16,ai1,Mr Hugh Price,capital,0,0,3120019.0,1904176.0,0.0
13,16,ai2,Ms Demi Graphic,demographic,3,302400.0,2431822.0,1863958.0,25033.0
13,17,player,You,player,4,955240.0,1547609.0,1687499.0,0.0
13,17,ai1,Mr Hugh Price,capital,0,0,3184370.0,1904176.0,0.0
13,17,ai2,Ms Demi Graphic,demographic,3,371607.0,2476612.0,1863958.0,25033.0
13,18,player,You,player,4,1003174.0,1581922.0,1687499.0,0.0
13,18,ai1,Mr Hugh Price,capital,0,0,3250047.0,1904176.0,0.0
13,18,ai2,Ms Demi Graphic,demographic,4,576139.0,2395461.0,1863958.0,25033.0
13,19,player,You,player,5,1090550.0,1606870.0,1687499.0,0.0
13,19,ai1,Mr Hugh Price,capital,0,0,3323173.0,1904176.0,0.0
13,19,ai2,Ms Demi Graphic,demographic,4,709861.0,2458038.0,1863958.0,25033.0
13,20,player,You,player,5,1046008.0,1740491.0,1687499.0,0.0
13,20,ai1,Mr Hugh Price,capital,0,0,3404176.0,1904176.0,0.0
13,20,ai2,Ms Demi Graphic,demographic,5,924025.0,2450966.0,1863958.0,25033.0
14,1,player,You,player,3,596750.0,563471.0,1807907.0,0.0
14,1,ai1,Mr Reid Furbish,brrr,2,302100.0,1162009.0,5981024.0,126805.0
14,1,ai2,Ms Di Vidend,yield,3,258070.0,1238117.0,2605572.0,0.0
14,2,player,You,player,3,615321.0,588054.0,1807907.0,0.0
14,2,ai1,Mr Reid Furbish,brrr,2,312464.0,1194958.0,5981024.0,126805.0
